,id,schema,name,aliases,birth_date,countries,addresses,identifiers,sanctions,phones,emails,dataset,date_stamp,last_change,listing_date,delisting_date,month
431,NK-iAZU8uxiUNtPt59KiDboWN,Company,MULTICARTA,"MULTICARTA, LTD;MULTIKARTA, OOO;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU MULTIKARTA",,ru,"d. 43 korp. 1 ul. Vorontsovskaya, Moscow, 109147",1027739116404,13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;Program - Consolidated List - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
432,NK-iFtMj9wmqat62EkxPfjF5b,Company,LLC SOVREMENNYE TECHNOLOGII,"MODERN TECHNOLOGIES LIMITED LIABILITY COMPANY;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU SOVREMENNYE TEKHNOLOGII;SOVREMENNYE TEKHNOLOGII, OOO",,ru,"12a Korp. 1str 6 Pr 2-I Yuzhnoportovy, Moscow, Russia, 115432",1037708040468,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
433,NK-iHmoXeuZRBDkpmjYpNn5Lv,Company,BANK BELVEB OJSC,BELVESHECONOMBANK OAO;BELVNESHECONOMBANK OPEN JOINT STOCK COMPANY,,by,"Belarus, 220004 Minsk, 29 Pobeditelei ave.",BELBBY2X,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
434,NK-iKvJng2JwzNE597rnjrzgo,Person,Nizar RAMADAN,Nizar Abd-Al-Aziz RAMADAN,1960,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
435,NK-iM3S8RRA8opJNfsYvjYeFe,Person,Khaled ABU HASSAN,Khaled Suleiman Fayez ABOU HASSAN;Khalid Sulayman Fayiz ABU HASAN,1967,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
436,NK-iRqm9CSEc4rUno9fC5iqDB,Company,OJSC ORENBURGNEFT,OAO JSC ORENBURGNEFT;ORENBURGNEFT,,ru,"Magistralnaya St., 2, Buzuluk, the Orenburg Region, Russia, 461040;st. Magistralynaya 2, Buzuluk, Russia, 461040",,13662 Sectoral Directive 4 - 13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 4 - 13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,orenburgneft@rosneft.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
437,NK-iWx5bekNtr99YNQ2EsPFSS,Company,PO URALENERGOMONTAZH ZAO,AO PROIZVODSTVENNOE OBYEDINENIE 'URALENERGOMONTAZH';PO UEM JSC,,ru,"1a Ul.Vladivostokskaya, Ufa, 450078;50, A, Ul. Transportnikov, Berezovski, 623703;7, Liter A, K 4, Ul. Turbinnaya, Ekaterinburg, 620017;Baes A/Ya 7, Zarechny, 624051;D. 11 B Kv. 93, Prospekt Kosmonavtov, Ekaterinburg, 620017;Rp Reftinski, A/Ya 1, Asbest, 624285;Stroibaza Sugres, R-Nvodoka, Per. Tikhi, Verkhnyaya Pyshma, 624070;Stroibaza, Dobryanka, 618740;Transportnikov Street, Building 50 a, Berezovskiy, 623704",1026602949163,Program - 13662 Sectoral Directive 1 - Consolidated List - Executive Order 13662 (Ukraine) - 2016-09-01;Sectoral Sanctions Identifications List - Program - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
438,NK-iaJNTAKoCXzg5oJMg9gzyF,Person,Hatem QFEISHEH,Hadj Hatem ABU ANED;Hatem QEFEISHA;Hatem Rabah KAFEESHEH,1960-01-01;1960-12-31,,,,Reject - Consolidated List - Program - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Non-SDN Palestinian Legislative Council List - Program - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
439,NK-idBrkrpdvneLJSoGGGLU3u,Organization,Aero Engine Corporation of China,"AECC;Aero Engine Corp of China;CHINA AVIATION ENGINE GROUP CO., LTD",,cn,"5 Landianchang South Road Haidian District, 100097 Beijing",,Non-SDN CMIC List - Program - CMIC Executive Order - Executive Order 14032 (CMIC) - 2021-06-03;Program - CMIC Executive Order - Consolidated List - Executive Order 14032 (CMIC) - 2020-11-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
440,NK-jALpmUe9WLWEzPufEnVdMx,Company,CJSC VANKORNEFT,VANKORNEFT;ZAO VANKORNEFT,,ru,"Dobrovolcheskoy Brigady St., 15, Krasnoyarsk Territory, Russia, 660077",,13662 Sectoral Directive 4 - 13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 4 - 13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,info@vankoroil.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
441,NK-jAuLmE46edAju78jaBFb7x,Person,Muna Salim Saleh MANSOUR,Muna Salem MANSOUR,1961,ps,Nablus,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
442,NK-jGWFisALaQfkbBxdMSz4k3,Company,"BANCO VTB AFRICA, S.A.",VTB AFRICA,,ao,"22, Rua da Missao, Luanda",VTBLAOLU,13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;Program - Consolidated List - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
443,NK-jLcvcAFxBd2aYNeqUvit3a,Company,ROSOBORONEKSPORT OAO,Rosoboroneksport OJSC;Rosoboronexport JSC;Russian Defense Export Rosoboronexport,,ru,"27 Stromynka Ul., Moscow, 107076",1117746521452;56467052;7718852163,Block - Program - Consolidated List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - Executive Order 13582 (Syria) - Executive Order 14024;Block - Program - SDN List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - Executive Order 13582 (Syria) - Executive Order 14024;Block - Program - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - Executive Order 13582 (Syria) - Executive Order 14024,,,US OFAC Consolidated (non-SDN) List,20220722,,20220722,,2022-07
444,NK-jNTECMY2fJM592g4WPu4YC,Company,SBERBANK TECHNOLOGIES CLOSED JOINT STOCK COMPANY,"CJSC SBERBANK-TECHNOLOGY;CLOSED JOINT STOCK COMPANY SBERBANK - TECHNOLOGY;SBERTEKH, ZAO;ZAKRYTOE AKTSIONERNOE OBSHCHESTVO SBERBANK -TEKHNOLOGII",,ru,"d.10 nab.Novodanilovskaya, Moscow, Russia, 117105",1117746533926,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
445,NK-jUK27ufAqxrrMFa6SaNjxF,Person,Ahmad SA'DAT,,,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
446,NK-jYh623287dEgPVop9PSJ8b,Company,"SVYAZTRANSNEFT, AO",AKTSIONERNOE OBSHCHESTVO 'SVYAZ OBEKTOV TRANSPORTA I DOBYCHI NEFTI';JSC 'SVYAZTRANSNEFT';OPEN JOINT-STOCK COMPANY 'COMMUNICATION OF THE OBJECTS OF OIL TRANSPORTATION AND EXTRACTION',,ru,"12 ul. Nametkina, Moscow, 117420",00140058;1027739420961;7723011906,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine);13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine),,,US OFAC Consolidated (non-SDN) List,20220903,,20220903,,2022-09
447,NK-jhezHx5P3fmkLLrnvFt8sy,Company,"SG MSK, AO",AKTSIONERNOE OBSHCHESTVO 'STRAKHOVAYA GRUPPA MSK';OAO 'STRACHOVAIYA GRUPPA MSK';OPEN JOINT STOK COMPANY 'INSURANCE GROUP MCK';PJSC 'INSURANCE GROUP MSK',,ru,"d. 40, ul. Dolgorukovskaya, Moscow, Russia, 127006",1021602843470;1655006421,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,root@oasopsk.kazan.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
448,NK-jw4ZFs7hDbfUf746NQGhJe,Company,AKTSIONERNOE OBSHCHESTVO MOSKOVSKI MASHINOSTROITELNY EKSPERIMENTALNY ZAVOD - KOMPOZITSIONNYE TEKHNOLOGII,"JOINT STOCK COMPANY MOSKOW EXPERIMENTAL MACHINE-BUILDING PLANT - COMPOSITE TECHNOLOGIES;MMEZ-KT OJSC;MMEZ-KT, AO;MMEZ-KT-OAO;MOSCOW MECHANICAL EXPERIMENTAL PLANT - COMPOSITE TECHNOLOGIES OPEN JOINT STOCK COMPANY;MOSKOVSKIY MEKHANICHESKIY EKSPERIMENTALNIY ZAVOD - KOMPOZITSIONNYE TEKHNOLOGII;OTKRYTOE AKTSIONERNOE OBSHCHESTVO MOSKOVSKI MEKHANICHESKI EKSPEREMENTALNY ZAVOD",,ru,"d. 9 Pr. 1-I Magistralny, Moscow, Russia, 123290",1037714019815;7714303050,13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2015-12-22,,9400658@rambler.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
449,NK-k27x9AUArq8C9jVABWHfEB,Company,KONTSERN ORION OAO,OPEN JOINT-STOCK COMPANY KONTSERN ORION;ORION CONCERN OPEN JOINT STOCK COMPANY,,ru,"Street Malaya Pirogovskaya, D. 18, Bldg. 1, Moscow, 119435",7704731673,Program - Consolidated List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22;Program - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 3 - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
450,NK-k2MpyKNvzUd4U86EvMTXXY,Company,RN-YUGANSKNEFTEGAZ LLC,RN-YUGANSKNEFTEGAZ OOO;YUGANSKNEFTEGAZ,,ru,"Lenina St., 26, Nefteyugansk, Tyumen Region, Russia, 628309",,13662 Sectoral Directive 4 - 13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-07-30;13662 Sectoral Directive 4 - 13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-07-30,,rn_yng@yungjsc.com,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
451,NK-k2jG2LSawJ5fQyYWqaxqcr,Company,"TRANSNEFT-MEDIA, OOO",LIMITED LIABILITY COMPANY 'TRANSPRESS';LLC 'TRANSPRESS';OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'TRANSNEFT - MEDIA',,ru,"d. 4 str.1 ul. Shchipok, Moscow, 115093",1027700276218;7734019544,Program - 13662 Sectoral Directive 2 - Consolidated List - Executive Order 13662 (Ukraine) - 2017-06-20;Program - 13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2017-06-20,,transpress.ttn@gmail.com,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
452,NK-k4yY3ZFURxpF3ZFvPgJrsQ,Company,RESAD LLC,"LLC RESAD;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU RESAD;RESAD, OOO",,ru,"d. 5 ul. Bryanskaya, Moscow, 121059",1027739071337,13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-07-30;Program - Consolidated List - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2015-07-30,,,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
453,NK-kJY4MbQsFGg3UZFtrgeLvj,Organization,China North Industries Group Corporation Limited,CNIGC;China North Industries Group Co. Ltd;China North Industries Group Corporation;NORINCO Group;Norinco,,cn,"No. 46, Sanlihe Road, Xicheng District, 100821 Beijing, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2020-11-12;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
454,NK-kJmouXXrAsZjkuJGVqtNRy,Company,OOO PS YANDEX.MONEY,LLC PS YANDEX.MONEY;PS YANDEKS.DENGI OOO,,ru,"16 Lva Tolstogo ul., Moscow, Russia, 119021",1077746365113,13662 Sectoral Directive 1 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2015-12-22,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
455,NK-kNULoiM7XfTYeWLtTZ4UHg,Organization,ROSTEC,"ROSTEC STATE CORPORATION;RUSSIAN TECHNOLOGIES;RUSSIAN TECHNOLOGIES STATE CORPORATION FOR ASSISTANCE TO DEVELOPMENT, PRODUCTION AND EXPORT OF ADVANCED TECHNOLOGY INDUSTRIAL PRODUCT;STATE CORPORATION FOR ASSISTANCE TO DEVELOPMENT, PRODUCTION AND EXPORT OF ADVANCED TECHNOLOGY INDUSTRIAL PRODUCT ROSTEKHNOLOGII;STATE CORPORATION ROSTEKHNOLOGII;State Corporation Rostechnologii",,ru,"21 Gogolevsky Blvd., Moscow, Russia, 119991;24 Usacheva ul., Moscow, Russia, 119048",1077799030847;7704274402,13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2014-10-10;13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2014-09-12,,info@rostec.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
456,NK-kXVYBzDD6hjfdHFxAmSDc3,Company,SBERBANK TECHNOLOGIES CLOSED JOINT STOCK COMPANY,"CJSC SBERBANK-TECHNOLOGY;CLOSED JOINT STOCK COMPANY SBERBANK - TECHNOLOGY;SBERTEKH, ZAO;ZAKRYTOE AKTSIONERNOE OBSHCHESTVO SBERBANK -TEKHNOLOGII",,ru,"d.10 nab.Novodanilovskaya, Moscow, 117105",1117746533926,Program - 13662 Sectoral Directive 1 - Consolidated List - Executive Order 13662 (Ukraine);Program - 13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine),,,US OFAC Consolidated (non-SDN) List,20220408,,20220408,,2022-04
457,NK-kd4PVTqxbENPiZjLqMxTc5,Organization,CHINA MARINE INFORMATION ELECTRONICS COMPANY LIMITED,"CEC Corecast Corporation Limited;China Marine Information Electronics Co Ltd;China Marine Information Electronics Company Limited;China Shipbuilding Industry Group Marine Defense and Information Confrontation Co., Ltd.",,cn,"4F Zhongshangxin Mansion 34 Xueyuan South Road, 100082 Beijing, China",,Consolidated List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03;Non-SDN CMIC List - CMIC Executive Order - Program - Executive Order 14032 (CMIC) - 2021-06-03,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
458,NK-knExbqvommDNo97WmB88PN,Person,Omar Mahmoud MATAR,,1958,ps,Salfit,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
459,NK-kph4vGHcR4PWZLH5ySLBGC,Company,Открытое Акционерное Общество Российская Электроника,AO Roselektronika;JSC RUSELECTRONICS;JSC Russian Electronics;Open Joint Stock Company Russian Electronics;АО Росэлектроника,,ru,"12 Kosmonavta Volkova, Moscow, 127299;Ul. Vereiskaya D. 29, Str. 141, Moscow, 121357",1027739000475;48532918;7710277994,Block - 13662 Sectoral Directive 3 - Program - Consolidated List - Executive Order 14024 - Executive Order 13662 (Ukraine);Block - 13662 Sectoral Directive 3 - Program - SDN List - Executive Order 14024 - Executive Order 13662 (Ukraine);Block - 13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 14024 - Executive Order 13662 (Ukraine),,,US OFAC Consolidated (non-SDN) List,20221210,,20221210,,2022-12
460,NK-kzDeSwgZcL9YLs9yEcCPJg,Company,"GAZPROM DOBYCHA IRKUTSK, OOO",GAZPROM DOBYCHA IRKUTSK;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'GAZPROM DOBYCHA IRKUTSK';Otkrytoe Aktsionernoe Obshchestvo Irkutskgazprom,,ru,"d.14 ul.Nizhnyaya Naberezhnaya, Irkutsk, Irkutskaya obl, Russia, 664011",1073812008731;3812100646,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,mail@irkgazprom.irk.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
461,NK-m8TW9o46qYXyEGD6YAd5eW,Company,JOINT STOCK COMMERCIAL BANK NOVIKOMBANK,AKTSIONERNY KOMMERCHESKI BANK NOVIKOMBANK AKTSIONERNOE OBSHCHESTVO;AO AKB NOVIKOMBANK;Joint Stock Commercial Bank Novikombank Joint Stock Company;Novikombank AO;Novikombank JCSB;АО АКБ НОВИКОМБАНК;Акционерный Коммерческий Банк Новикомбанк акционерное общество,,ru,"bld.1,Polyanka Bolshaya str. 50/1, Moscow, 119180",1027739075891;17541272;7706196340;CNOVRUMM,Block - 13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - Executive Order 14024;Block - 13662 Sectoral Directive 3 - SDN List - Program - Executive Order 13662 (Ukraine) - Executive Order 14024;Block - Sectoral Sanctions Identifications List - 13662 Sectoral Directive 3 - Program - Executive Order 13662 (Ukraine) - Executive Order 14024,,,US OFAC Consolidated (non-SDN) List,20220304,,20220304,,2022-03
462,NK-mKHhk3LKzwJN7adsSsuECb,Company,GAZKARDSERVIS OOO,LIMITED LIABILITY COMPANY GAZKARDSERVIS,,ru,"Obrucheva Street, Building 27, Corpus 2, Moscow, 117630",1027739027634;7724199506,13662 Sectoral Directive 1 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;Program - Consolidated List - 13662 Sectoral Directive 1 - Executive Order 13662 (Ukraine) - 2016-09-01,,,US OFAC Consolidated (non-SDN) List,20210928,,20210928,,2021-09
463,NK-mKmiCiGEkFt3QnCUrg2DAH,Person,Qais Abdul KARIM,,,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
464,NK-mSCxd3xLo3DPejkRdTavYX,Person,Basem ZA'ARIR,Basim Ahmad ZAAREER,1962,,,,Reject - Program - Consolidated List - General License 4 Under EO 13224 (Terrorism) - 2014-10-10;Reject - Program - Non-SDN Palestinian Legislative Council List - General License 4 Under EO 13224 (Terrorism) - 2006-04-12,,,US OFAC Consolidated (non-SDN) List,20210930,,20210930,,2021-09
465,NK-mThLM7CqV7MJAGQCZ23CtC,Company,AKTSIONERNOE OBSHCHESTVO RT-STROITELNYE TEKHNOLOGII,"JOINT STOCK COMPANY RT-CONSTRUCTION TECHNOLOGIES;OPEN JOINT-STOCK COMPANY RT-STROITELNYYE TEKHNOLOGII;RT-STROITELNYE TECHNOLOGIES OAO;RT-STROITELNYE TEKHNOLOGII, AO",,ru,"d. 2 korp., 4 str., 16 kv., 6 per. Bolshoi Savvinski, Moscow, Russia, 119435",1097746324400;7704727853,13662 Sectoral Directive 3 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2015-12-22;13662 Sectoral Directive 3 - Program - Sectoral Sanctions Identifications List - Executive Order 13662 (Ukraine) - 2015-12-22,,chernyakova-st@stroytech-rt.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
466,NK-mTpZcBg6yjhtLyZd5kLhsc,Company,"SHERVUD PREMER, OOO",OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'SHERVUD PREMER';SHERVUD PREMIER OOO,,ru,"8 per. Olsufevski, Moscow, Russia, 119021",1027700226707;7716160907,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-12-20;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-12-20,,,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
467,NK-mrXVCW9jJpDLnbjBWxNmUp,Company,"GAZPROM SVYAZ, OOO",GAZPROM SVYAZ;OBSHCHESTVO S OGRANICHENNOI OTVETSTVENNOSTYU 'GAZPROM SVYAZ',,ru,"d.16 ul.Nametkina, Moscow, Russia, 117997",1027739411457;7740000020,13662 Sectoral Directive 4 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2016-09-01;13662 Sectoral Directive 4 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2016-09-01,,a.nosonov@gazprom.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
468,NK-mrx5wuW7zFtgxiRxnaR2Wq,Company,"TRANSNEFT-DIASKAN, AO",AKTSIONERNOE OBSHCHESTVO 'TRANSNEFT - DIASKAN';JSC 'TRANSNEFT-DIASCAN';JSC CTD 'DIASKAN';OPEN JOINT-STOCK COMPANY 'CENTRE OF TECHNICAL DIAGNOSTICS',,ru,"7 ul. Kuibysheva, Lukhovitsy, Raion Moskovskaya Obl., Russia, 140501",1025007389527;5072703668,13662 Sectoral Directive 2 - Consolidated List - Program - Executive Order 13662 (Ukraine) - 2017-06-20;13662 Sectoral Directive 2 - Sectoral Sanctions Identifications List - Program - Executive Order 13662 (Ukraine) - 2017-06-20,,korotkovaa@ctd.transneft.ru,US OFAC Consolidated (non-SDN) List,20210918,,20210918,,2021-09
